signal_date,code,announcement_summary,event_summary
2026-05-18,300456,赛微电子:关于控股股东进行股票质押式回购交易及部分股票质押提前购回的公告,股份质押、冻结 | 赛微电子:关于控股股东进行股票质押式回购交易及部分股票质押提前购回的公告
2026-05-18,300464,星徽股份:2025年年度股东会决议公告 | 星徽股份:关于星徽股份2025年年度股东会法律意见书,分配方案决议公告 | 法律意见书 | 星徽股份:2025年年度股东会决议公告 | 星徽股份:关于星徽股份2025年年度股东会法律意见书
2026-05-18,300467,迅游科技:关于部分董事及高级管理人员变更的公告 | 迅游科技:第四届董事会第九次会议决议公告,高管人员任职变动 | 迅游科技:关于部分董事及高级管理人员变更的公告 | 迅游科技:第四届董事会第九次会议决议公告
2026-05-18,300469,信息发展:粤开证券股份有限公司关于交信(浙江)信息发展股份有限公司2025年度跟踪报告,保荐/核查意见 | 信息发展:粤开证券股份有限公司关于交信(浙江)信息发展股份有限公司2025年度跟踪报告
2026-05-18,300472,*ST新元:2025年年度股东会决议公告 | *ST新元:北京市天元律师事务所关于万向新元科技股份有限公司2025年度股东会的法律意见,分配方案决议公告 | 法律意见书 | *ST新元:2025年年度股东会决议公告 | *ST新元:北京市天元律师事务所关于万向新元科技股份有限公司2025年度股东会的法律意见
2026-05-18,300474,景嘉微:2025年年度股东会决议公告 | 景嘉微:国浩律师(长沙)事务所关于长沙景嘉微电子股份有限公司2025年年度股东会之法律意见书,分配方案决议公告 | 法律意见书 | 景嘉微:2025年年度股东会决议公告 | 景嘉微:国浩律师(长沙)事务所关于长沙景嘉微电子股份有限公司2025年年度股东会之法律意见书
2026-05-18,300475,香农芯创:第五届董事会第二十次(临时)会议决议公告 | 香农芯创:关于调整预计2026年度日常性关联交易的公告 | 香农芯创:关于2025年年度股东会增加临时提案暨补充通知的公告,董事会决议公告 | 关联交易 | 增加股东大会议案 | 香农芯创:第五届董事会第二十次(临时)会议决议公告 | 香农芯创:关于调整预计2026年度日常性关联交易的公告 | 香农芯创:关于2025年年度股东会增加临时提案暨补充通知的公告
2026-05-18,300476,胜宏科技:关于稳定价格行动、稳定价格期结束的公告,其他 | 胜宏科技:关于稳定价格行动、稳定价格期结束的公告
2026-05-18,300477,ST合纵:300477ST合纵2025年度业绩说明会20260515,调研活动 | ST合纵:300477ST合纵2025年度业绩说明会20260515
2026-05-18,300497,富祥股份:300497富祥股份投资者关系管理信息20260518 | 富祥股份:关于取得日内瓦国际发明展金奖的公告(1),调研活动 | 获得认证 | 富祥股份:300497富祥股份投资者关系管理信息20260518 | 富祥股份:关于取得日内瓦国际发明展金奖的公告(1)
2026-05-18,300498,温氏股份:关于温氏转债回售的第二次提示性公告,其他 | 温氏股份:关于温氏转债回售的第二次提示性公告
2026-05-18,300504,天邑股份:2025年度股东会决议公告 | 天邑股份:北京金杜(成都)律师事务所关于四川天邑康和通信股份有限公司2025年度股东会之法律意见书,分配方案决议公告 | 法律意见书 | 天邑股份:2025年度股东会决议公告 | 天邑股份:北京金杜(成都)律师事务所关于四川天邑康和通信股份有限公司2025年度股东会之法律意见书
2026-05-18,300506,ST名家汇:关于重大诉讼的公告,诉讼仲裁 | ST名家汇:关于重大诉讼的公告
2026-05-18,300518,新迅达:关于召开2025年年度股东会的提示性公告,召开股东大会提示性公告 | 新迅达:关于召开2025年年度股东会的提示性公告
2026-05-18,300533,冰川网络:关于使用闲置自有资金购买理财产品的进展公告 | 冰川网络:2025年年度权益分派实施公告,投资理财 | 分配方案实施 | 冰川网络:关于使用闲置自有资金购买理财产品的进展公告 | 冰川网络:2025年年度权益分派实施公告
2026-05-18,300549,优德精密:2025年年度分红派息实施公告,分配方案实施 | 优德精密:2025年年度分红派息实施公告
2026-05-18,300560,中富通:关于控股股东、实际控制人的一致行动人进行部分股份质押的公告,股份质押、冻结 | 中富通:关于控股股东、实际控制人的一致行动人进行部分股份质押的公告
2026-05-18,300563,神宇股份:上海市广发律师事务所关于神宇通信科技股份公司2025年度股东会的法律意见书 | 神宇股份:2025年度股东会决议公告,法律意见书 | 分配方案决议公告 | 神宇股份:上海市广发律师事务所关于神宇通信科技股份公司2025年度股东会的法律意见书 | 神宇股份:2025年度股东会决议公告
2026-05-18,300589,江龙船艇:选举职工代表董事的公告 | 江龙船艇:2026年第一次职工代表大会决议公告 | 江龙船艇:广东信达律师事务所关于江龙船艇科技股份有限公司2025年度股东会的法律意见书,高管人员任职变动 | 法律意见书 | 分配方案决议公告 | 江龙船艇:选举职工代表董事的公告 | 江龙船艇:2026年第一次职工代表大会决议公告 | 江龙船艇:广东信达律师事务所关于江龙船艇科技股份有限公司2025年度股东会的法律意见书
2026-05-18,300590,移为通信:2025年年度权益分派实施公告,分配方案实施 | 移为通信:2025年年度权益分派实施公告
2026-05-18,300592,华凯易佰:2026年5月18日投资者关系活动记录表,调研活动 | 华凯易佰:2026年5月18日投资者关系活动记录表
2026-05-18,300595,欧普康视:关于持股5%以上股东部分股份补充质押的公告,股份质押、冻结 | 欧普康视:关于持股5%以上股东部分股份补充质押的公告
2026-05-18,300602,飞荣达:广东信达律师事务所关于深圳市飞荣达科技股份有限公司2025年度股东会的法律意见书 | 飞荣达:2025年度股东会决议公告,法律意见书 | 分配方案决议公告 | 飞荣达:广东信达律师事务所关于深圳市飞荣达科技股份有限公司2025年度股东会的法律意见书 | 飞荣达:2025年度股东会决议公告
2026-05-18,300605,恒锋信息:关于举行2025年度网上业绩说明会的公告,其他 | 恒锋信息:关于举行2025年度网上业绩说明会的公告
2026-05-18,300608,思特奇:关于提前赎回思特转债的第七次提示性公告,其他 | 思特奇:关于提前赎回思特转债的第七次提示性公告
2026-05-18,300610,晨化股份:关于阻燃剂车间恢复试生产的公告,其他 | 晨化股份:关于阻燃剂车间恢复试生产的公告
2026-05-18,300614,百川畅银:百川畅银2025年度业绩说明会,调研活动 | 百川畅银:百川畅银2025年度业绩说明会
2026-05-18,300636,同和药业:关于获得药品注册证书的公告,获得认证 | 同和药业:关于获得药品注册证书的公告
2026-05-18,300638,广和通:广东信达律师事务所关于深圳市广和通无线股份有限公司2025年度股东会法律意见书 | 广和通:关于回购注销部分限制性股票减少注册资本通知债权人的公告 | 广和通:2025年度股东会决议公告,法律意见书 | 公司注册资本变更 | 分配方案决议公告 | 广和通:广东信达律师事务所关于深圳市广和通无线股份有限公司2025年度股东会法律意见书 | 广和通:关于回购注销部分限制性股票减少注册资本通知债权人的公告 | 广和通:2025年度股东会决议公告
2026-05-18,300640,德艺文创:2025年度网上业绩说明会投资者关系活动记录表,调研活动 | 德艺文创:2025年度网上业绩说明会投资者关系活动记录表
2026-05-18,300642,透景生命:关于取得发明专利证书的公告,获得认证 | 透景生命:关于取得发明专利证书的公告
2026-05-18,300643,万通智控:北京德恒(杭州)律师事务所关于万通智控科技股份有限公司2025年年度股东会的法律意见 | 万通智控:2025年年度股东会决议公告,法律意见书 | 分配方案决议公告 | 万通智控:北京德恒(杭州)律师事务所关于万通智控科技股份有限公司2025年年度股东会的法律意见 | 万通智控:2025年年度股东会决议公告
2026-05-18,300650,太龙股份:关于公司完成工商变更登记的公告,公司注册资本变更 | 太龙股份:关于公司完成工商变更登记的公告
2026-05-18,300657,6-1发行人最近一年的财务报告及其审计报告以及最近一期的财务报告(申报稿)(厦门弘信电子科技集团股份有限公司),创业板再融资审计报告申报稿 | 6-1发行人最近一年的财务报告及其审计报告以及最近一期的财务报告(申报稿)(厦门弘信电子科技集团股份有限公司)
2026-05-18,300658,延江股份:第四届董事会第十五次会议决议的公告 | 延江股份:关于终止发行股份及支付现金购买资产并募集配套资金暨关联交易事项的公告,董事会决议公告 | 增发终止 | 延江股份:第四届董事会第十五次会议决议的公告 | 延江股份:关于终止发行股份及支付现金购买资产并募集配套资金暨关联交易事项的公告
2026-05-18,300660,江苏雷利:关于召开2025年年度股东会的提示性公告 | 江苏雷利:天健会计师事务所(特殊普通合伙)关于江苏雷利电机股份有限公司向不特定对象发行可转换公司债券申请文件的审核问询函的回复(更新2025年度财务数据) | 江苏雷利:北京德恒律师事务所关于江苏雷利电机股份有限公司向不特定对象发行可转换公司债券的补充法律意见书(二),召开股东大会提示性公告 | 会计师事务所问询函回复公告 | 法律意见书 | 江苏雷利:关于召开2025年年度股东会的提示性公告 | 江苏雷利:天健会计师事务所(特殊普通合伙)关于江苏雷利电机股份有限公司向不特定对象发行可转换公司债券申请文件的审核问询函的回复(更新2025年度财务数据) | 江苏雷利:北京德恒律师事务所关于江苏雷利电机股份有限公司向不特定对象发行可转换公司债券的补充法律意见书(二)
2026-05-18,300666,江丰电子:关于签订重要交易合同暨与日本株式会社爱发科共同筹划整合双方平板显示靶材业务的进展公告,重大合同 | 江丰电子:关于签订重要交易合同暨与日本株式会社爱发科共同筹划整合双方平板显示靶材业务的进展公告
